package,old_bucket,decision_state,product_id,offer_id,normalized_sku,merchant_title,source,availability,shopify_exact_match_count,shopify_product_status,shopify_product_title,shopify_variant_legacy_id,shopify_inventory_quantity,tiny_local_sku_match,recommended_next_action
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_11020158,LIA_11020158,11020158,Jaqueta Lululemon Define Nulu,api,in stock,10,ACTIVE,Jaqueta Lululemon Define Nulu,47601725341918,5,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183A592200,LIA_1183A592200,1183A592200,Tênis Onitsuka Tiger Mexico 66 SD Birch Silver Bege,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Mexico 66 SD Birch Silver Bege,46606418280670,2,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183B566 021-1,LIA_1183B566 021-1,1183B566 021-1,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,45765446107358,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183B566 021-2,LIA_1183B566 021-2,1183B566 021-2,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,45765446238430,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183B566 021-3,LIA_1183B566 021-3,1183B566 021-3,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,45765446271198,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183B566 021-4,LIA_1183B566 021-4,1183B566 021-4,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,45765446303966,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183B566 021-5,LIA_1183B566 021-5,1183B566 021-5,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,45765446336734,-2,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183B566 021-6,LIA_1183B566 021-6,1183B566 021-6,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,45765446369502,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183B566 021-9,LIA_1183B566 021-9,1183B566 021-9,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Mexico 66 Chrome Silver Prata,48221074948318,-1,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183C102 751-1,LIA_1183C102 751-1,1183C102 751-1,Tênis Onitsuka Tiger Mexico 66 Kill Bill Amarelo,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Mexico 66 Kill Bill Amarelo,45747573358814,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183C102 751-11,LIA_1183C102 751-11,1183C102 751-11,Tênis Onitsuka Tiger Mexico 66 Kill Bill Amarelo,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Mexico 66 Kill Bill Amarelo,47842802073822,-3,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183C102 751-2,LIA_1183C102 751-2,1183C102 751-2,Tênis Onitsuka Tiger Mexico 66 Kill Bill Amarelo,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Mexico 66 Kill Bill Amarelo,45747573391582,-2,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183C102 751-3,LIA_1183C102 751-3,1183C102 751-3,Tênis Onitsuka Tiger Mexico 66 Kill Bill Amarelo,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Mexico 66 Kill Bill Amarelo,45747573424350,-1,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183C10200,LIA_1183C10200,1183C10200,Tênis Onitsuka Tiger Mexico 66 Black and White Preto,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Mexico 66 Black and White Preto,47711168430302,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183C102100,LIA_1183C102100,1183C102100,Tênis Onitsuka Tiger Mexico 66 White Blue Branco,api,in stock,2,ACTIVE,Tênis Onitsuka Tiger Mexico 66 White Blue Branco,46199067214046,3,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183C123.200,LIA_1183C123.200,1183C123.200,Tênis Onitsuka Tiger Mexico 66 Sabot Birch Peacoat Bege,api,in stock,10,ACTIVE,Tênis Onitsuka Tiger Mexico 66 Sabot Birch Peacoat Bege,47634751750366,2,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183C431020,LIA_1183C431020,1183C431020,Tênis Onitsuka Tiger Tokuten Cinza,api,in stock,1,ACTIVE,Tênis Onitsuka Tiger Tokuten Cinza,45996589875422,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1183C468.300,LIA_1183C468.300,1183C468.300,Tênis Onitsuka Tiger Mexico 66 SD Metallic Series Pale Mint Cream Azul,api,in stock,18,DRAFT,Tênis Onitsuka Tiger Mexico 66 SD Metallic Series Pale Mint Cream Azul,46855144734942,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_1FY4567-45,LIA_1FY4567-45,1FY4567-45,Tênis Yeezy Foam Runner Sand Bege,api,out of stock,1,ACTIVE,Tênis Yeezy Foam Runner Sand Bege,44265018425566,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_205759 610-2,LIA_205759 610-2,205759 610-2,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,api,in stock,1,ACTIVE,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,44834189508830,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_205759 610-3,LIA_205759 610-3,205759 610-3,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,api,in stock,1,ACTIVE,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,44834189541598,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_205759 610-4,LIA_205759 610-4,205759 610-4,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,api,in stock,1,ACTIVE,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,44834189574366,1,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_205759 610-5,LIA_205759 610-5,205759 610-5,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,api,in stock,1,ACTIVE,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,44834189607134,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_205759 610-6,LIA_205759 610-6,205759 610-6,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,api,in stock,1,ACTIVE,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,44834189639902,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_205759 610-7,LIA_205759 610-7,205759 610-7,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,api,in stock,1,ACTIVE,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,44834189672670,3,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_205759 610-8,LIA_205759 610-8,205759 610-8,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,api,in stock,1,ACTIVE,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,44834189705438,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_205759 610-9,LIA_205759 610-9,205759 610-9,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,api,in stock,1,ACTIVE,Crocs Classic Clog x The Cars Lightning McQueen Vermelho,44834189738206,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_209373 3TX-1,LIA_209373 3TX-1,209373 3TX-1,Tênis Crocs Classic Clog x DreamWorks Sherek Verde,api,in stock,1,ACTIVE,Tênis Crocs Classic Clog x DreamWorks Sherek Verde,45892835442910,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_39884702,LIA_39884702,39884702,Tênis Puma Speedcat Archive Haute Coffee Frosted Ivory Marrom,api,in stock,2,ACTIVE,Tênis Puma Speedcat Archive Haute Coffee Frosted Ivory Marrom,47461980569822,5,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_553558030,LIA_553558030,553558030,Tênis Nike Air Jordan 1 Low Light Smoke Grey Cinza,api,in stock,1,ACTIVE,Tênis Nike Air Jordan 1 Low Light Smoke Grey Cinza,46168672174302,3,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,no_shopify_live_exact_sku_no_tiny_local_match_cleanup_candidate_after_pos_validation,local:pt:BR:LIA_ADI-3400542-34,LIA_ADI-3400542-34,ADI-3400542-34,Tênis Adidas Tokyo Crew White Floral Embroidery Branco,api,in stock,0,,,,,False,candidate only for POS/Tiny validation; no local delete/update without explicit approval and rollback
C_local_identifier_fix,local_identifier_mismatch,no_shopify_live_exact_sku_no_tiny_local_match_cleanup_candidate_after_pos_validation,local:pt:BR:LIA_ADI-3400542-35,LIA_ADI-3400542-35,ADI-3400542-35,Tênis Adidas Tokyo Crew White Floral Embroidery Branco,api,in stock,0,,,,,False,candidate only for POS/Tiny validation; no local delete/update without explicit approval and rollback
C_local_identifier_fix,local_identifier_mismatch,no_shopify_live_exact_sku_no_tiny_local_match_cleanup_candidate_after_pos_validation,local:pt:BR:LIA_ADI-3400542-36,LIA_ADI-3400542-36,ADI-3400542-36,Tênis Adidas Tokyo Crew White Floral Embroidery Branco,api,in stock,0,,,,,False,candidate only for POS/Tiny validation; no local delete/update without explicit approval and rollback
C_local_identifier_fix,local_identifier_mismatch,no_shopify_live_exact_sku_no_tiny_local_match_cleanup_candidate_after_pos_validation,local:pt:BR:LIA_ADI-3400542-37,LIA_ADI-3400542-37,ADI-3400542-37,Tênis Adidas Tokyo Crew White Floral Embroidery Branco,api,in stock,0,,,,,False,candidate only for POS/Tiny validation; no local delete/update without explicit approval and rollback
C_local_identifier_fix,local_identifier_mismatch,no_shopify_live_exact_sku_no_tiny_local_match_cleanup_candidate_after_pos_validation,local:pt:BR:LIA_ADI-3400542-38,LIA_ADI-3400542-38,ADI-3400542-38,Tênis Adidas Tokyo Crew White Floral Embroidery Branco,api,in stock,0,,,,,False,candidate only for POS/Tiny validation; no local delete/update without explicit approval and rollback
C_local_identifier_fix,local_identifier_mismatch,no_shopify_live_exact_sku_no_tiny_local_match_cleanup_candidate_after_pos_validation,local:pt:BR:LIA_ADI-3400542-39,LIA_ADI-3400542-39,ADI-3400542-39,Tênis Adidas Tokyo Crew White Floral Embroidery Branco,api,in stock,0,,,,,False,candidate only for POS/Tiny validation; no local delete/update without explicit approval and rollback
C_local_identifier_fix,local_identifier_mismatch,no_shopify_live_exact_sku_no_tiny_local_match_cleanup_candidate_after_pos_validation,local:pt:BR:LIA_ADI-3400542-40,LIA_ADI-3400542-40,ADI-3400542-40,Tênis Adidas Tokyo Crew White Floral Embroidery Branco,api,in stock,0,,,,,False,candidate only for POS/Tiny validation; no local delete/update without explicit approval and rollback
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ADI-9091550-34,LIA_ADI-9091550-34,ADI-9091550-34,Tênis Adidas Samba OG Valentine's Day,api,in stock,1,ACTIVE,Tênis Adidas Samba OG Valentine's Day,46993910595806,2,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ADI-9091550-35,LIA_ADI-9091550-35,ADI-9091550-35,Tênis Adidas Samba OG Valentine's Day,api,in stock,1,ACTIVE,Tênis Adidas Samba OG Valentine's Day,46993910628574,1,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ADI-9091550-36,LIA_ADI-9091550-36,ADI-9091550-36,Tênis Adidas Samba OG Valentine's Day,api,in stock,1,ACTIVE,Tênis Adidas Samba OG Valentine's Day,46993910661342,2,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ADI-9091550-37,LIA_ADI-9091550-37,ADI-9091550-37,Tênis Adidas Samba OG Valentine's Day,api,in stock,1,ACTIVE,Tênis Adidas Samba OG Valentine's Day,46993910694110,2,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ADI-9091550-38,LIA_ADI-9091550-38,ADI-9091550-38,Tênis Adidas Samba OG Valentine's Day,api,in stock,1,ACTIVE,Tênis Adidas Samba OG Valentine's Day,46993910726878,2,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ADI-9091550-39,LIA_ADI-9091550-39,ADI-9091550-39,Tênis Adidas Samba OG Valentine's Day,api,in stock,1,ACTIVE,Tênis Adidas Samba OG Valentine's Day,47620412506334,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-2352094-L,LIA_ALD-2352094-L,ALD-2352094-L,Camiseta Aimé Leon Dore Queens Crest Pocket Pine Grove Verde,api,out of stock,1,ACTIVE,Camiseta Aimé Leon Dore Queens Crest Pocket Pine Grove Verde,47579295645918,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-2352094-M,LIA_ALD-2352094-M,ALD-2352094-M,Camiseta Aimé Leon Dore Queens Crest Pocket Pine Grove Verde,api,out of stock,1,ACTIVE,Camiseta Aimé Leon Dore Queens Crest Pocket Pine Grove Verde,47579295613150,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-2352094-S,LIA_ALD-2352094-S,ALD-2352094-S,Camiseta Aimé Leon Dore Queens Crest Pocket Pine Grove Verde,api,out of stock,1,ACTIVE,Camiseta Aimé Leon Dore Queens Crest Pocket Pine Grove Verde,47579295580382,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-2352094-XL,LIA_ALD-2352094-XL,ALD-2352094-XL,Camiseta Aimé Leon Dore Queens Crest Pocket Pine Grove Verde,api,out of stock,1,ACTIVE,Camiseta Aimé Leon Dore Queens Crest Pocket Pine Grove Verde,47579295678686,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-2515934-L,LIA_ALD-2515934-L,ALD-2515934-L,Camiseta Aimé Leon Dore Musician Graphic Preta,api,out of stock,1,ACTIVE,Camiseta Aimé Leon Dore Musician Graphic Preta,47579296825566,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-2515934-M,LIA_ALD-2515934-M,ALD-2515934-M,Camiseta Aimé Leon Dore Musician Graphic Preta,api,in stock,1,ACTIVE,Camiseta Aimé Leon Dore Musician Graphic Preta,47579296792798,1,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-2515934-S,LIA_ALD-2515934-S,ALD-2515934-S,Camiseta Aimé Leon Dore Musician Graphic Preta,api,out of stock,1,ACTIVE,Camiseta Aimé Leon Dore Musician Graphic Preta,47579296760030,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-2515934-XL,LIA_ALD-2515934-XL,ALD-2515934-XL,Camiseta Aimé Leon Dore Musician Graphic Preta,api,out of stock,1,ACTIVE,Camiseta Aimé Leon Dore Musician Graphic Preta,47579296858334,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-3072990-OS,LIA_ALD-3072990-OS,ALD-3072990-OS,Boné Aime Leon Dore Washed Script Plaza Taupe Bege,api,in stock,1,ACTIVE,Boné Aime Leon Dore Washed Script Plaza Taupe Bege,47579300233438,1,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-3105758-OS,LIA_ALD-3105758-OS,ALD-3105758-OS,Boné Aime Leon Dore Washed Script Jet Black Preto,api,in stock,1,ACTIVE,Boné Aime Leon Dore Washed Script Jet Black Preto,47579300266206,2,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-3138526-L,LIA_ALD-3138526-L,ALD-3138526-L,Moletom Aimé Leon Dore Unisphere Botanical Green Verde,api,in stock,1,ACTIVE,Moletom Aimé Leon Dore Unisphere Botanical Green Verde,47579300364510,1,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-3138526-M,LIA_ALD-3138526-M,ALD-3138526-M,Moletom Aimé Leon Dore Unisphere Botanical Green Verde,api,out of stock,1,ACTIVE,Moletom Aimé Leon Dore Unisphere Botanical Green Verde,47579300331742,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-3138526-S,LIA_ALD-3138526-S,ALD-3138526-S,Moletom Aimé Leon Dore Unisphere Botanical Green Verde,api,out of stock,1,ACTIVE,Moletom Aimé Leon Dore Unisphere Botanical Green Verde,47579300298974,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-3138526-XL,LIA_ALD-3138526-XL,ALD-3138526-XL,Moletom Aimé Leon Dore Unisphere Botanical Green Verde,api,out of stock,1,ACTIVE,Moletom Aimé Leon Dore Unisphere Botanical Green Verde,47579300397278,0,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-3381470-G,LIA_ALD-3381470-G,ALD-3381470-G,Camiseta Aimé Leon Dore Pappoús Logo Navy Blazer Azul,api,in stock,1,ACTIVE,Camiseta Aimé Leon Dore Pappoús Logo Navy Blazer Azul,47998154244318,1,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-3381470-M,LIA_ALD-3381470-M,ALD-3381470-M,Camiseta Aimé Leon Dore Pappoús Logo Navy Blazer Azul,api,in stock,1,ACTIVE,Camiseta Aimé Leon Dore Pappoús Logo Navy Blazer Azul,48071460094174,2,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-3381470-P,LIA_ALD-3381470-P,ALD-3381470-P,Camiseta Aimé Leon Dore Pappoús Logo Navy Blazer Azul,api,in stock,1,ACTIVE,Camiseta Aimé Leon Dore Pappoús Logo Navy Blazer Azul,48071460061406,1,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-4075486-L,LIA_ALD-4075486-L,ALD-4075486-L,Camiseta Aimé Leon Dore Unisphere Pristine Off White,api,in stock,1,ACTIVE,Camiseta Aimé Leon Dore Unisphere Pristine Off White,47778106867934,1,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-4075486-M,LIA_ALD-4075486-M,ALD-4075486-M,Camiseta Aimé Leon Dore Unisphere Pristine Off White,api,in stock,1,ACTIVE,Camiseta Aimé Leon Dore Unisphere Pristine Off White,47713890992350,3,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-4075486-S,LIA_ALD-4075486-S,ALD-4075486-S,Camiseta Aimé Leon Dore Unisphere Pristine Off White,api,in stock,1,ACTIVE,Camiseta Aimé Leon Dore Unisphere Pristine Off White,47713890959582,3,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-4108254-L,LIA_ALD-4108254-L,ALD-4108254-L,Camiseta Aimé Leon Dore Unisphere Black White Preto,api,in stock,1,ACTIVE,Camiseta Aimé Leon Dore Unisphere Black White Preto,47713891090654,3,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-4108254-M,LIA_ALD-4108254-M,ALD-4108254-M,Camiseta Aimé Leon Dore Unisphere Black White Preto,api,in stock,1,ACTIVE,Camiseta Aimé Leon Dore Unisphere Black White Preto,47713891057886,3,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-4108254-S,LIA_ALD-4108254-S,ALD-4108254-S,Camiseta Aimé Leon Dore Unisphere Black White Preto,api,in stock,1,ACTIVE,Camiseta Aimé Leon Dore Unisphere Black White Preto,47713891025118,1,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,no_shopify_live_exact_sku_no_tiny_local_match_cleanup_candidate_after_pos_validation,local:pt:BR:LIA_ALD-8631262-OS,LIA_ALD-8631262-OS,ALD-8631262-OS,Boné 5 Panel Aimé Leon Dore Unisphere Azul,api,in stock,0,,,,,False,candidate only for POS/Tiny validation; no local delete/update without explicit approval and rollback
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-9318238-G,LIA_ALD-9318238-G,ALD-9318238-G,Camiseta Aimé Leon Dore Pappoús Logo Pristine Off White,api,in stock,1,ACTIVE,Camiseta Aimé Leon Dore Pappoús Logo Pristine Off White,48071464550622,1,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
C_local_identifier_fix,local_identifier_mismatch,valid_local_listing_after_shopify_live_sku_match_noop,local:pt:BR:LIA_ALD-9318238-M,LIA_ALD-9318238-M,ALD-9318238-M,Camiseta Aimé Leon Dore Pappoús Logo Pristine Off White,api,in stock,1,ACTIVE,Camiseta Aimé Leon Dore Pappoús Logo Pristine Off White,47998071767262,3,False,preserve_local_listing; update stale local Data Spine/index before considering Merchant write
