priority,bucket,recommended_action,product_id,channel,offer_id,reconciliation_offer_id,title,source,availability,item_group_id,gtin_present,mpn,exact_sku_match,exact_variant_match,product_id_match,gtin_barcode_match,mpn_match,has_local_and_online_normalized_counterpart,evidence,approval_status
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:7127724039422292764,online,7127724039422292764,7127724039422292764,38,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:7175925414886575940,online,7175925414886575940,7175925414886575940,41,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:7268308144312187396,online,7268308144312187396,7268308144312187396,Boné Aimé Leon Dore Sun Faded Unisphere Agave Green Verde,crawl,out of stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:728865692191869406,online,728865692191869406,728865692191869406,37,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:729192953517385612,online,729192953517385612,729192953517385612,L/g,crawl,out of stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:7331239945382716573,online,7331239945382716573,7331239945382716573,42,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:7344791515074267027,online,7344791515074267027,7344791515074267027,45,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:7368151165466653811,online,7368151165466653811,7368151165466653811,36,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:7513419175934114205,online,7513419175934114205,7513419175934114205,L/g,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:762278583389897130,online,762278583389897130,762278583389897130,39,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:778065927504730716,online,778065927504730716,778065927504730716,34,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:782836704403802937,online,782836704403802937,782836704403802937,42,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:7866599083713103688,online,7866599083713103688,7866599083713103688,38,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:7884081525792038753,online,7884081525792038753,7884081525792038753,35,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:7958216211561773980,online,7958216211561773980,7958216211561773980,Bolsa Aimé Leon Dore x Porsche Commuter Preto | LK Sneakers,crawl,in stock,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8066240765164864739,online,8066240765164864739,8066240765164864739,35.5,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8082476657063126648,online,8082476657063126648,8082476657063126648,43,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8106539728145956554,online,8106539728145956554,8106539728145956554,37,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8109192236344396325,online,8109192236344396325,8109192236344396325,43,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8117506143187011782,online,8117506143187011782,8117506143187011782,40,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8134724048776587760,online,8134724048776587760,8134724048776587760,XL/Gg,crawl,out of stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8206082490504930189,online,8206082490504930189,8206082490504930189,36,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8247055376218334937,online,8247055376218334937,8247055376218334937,40,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8247391288797331230,online,8247391288797331230,8247391288797331230,35,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8256573114180769121,online,8256573114180769121,8256573114180769121,G/l,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8289212471322568166,online,8289212471322568166,8289212471322568166,38,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8362120034148602215,online,8362120034148602215,8362120034148602215,37,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8370112528719469130,online,8370112528719469130,8370112528719469130,38,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8376229716754602501,online,8376229716754602501,8376229716754602501,S/P,crawl,out of stock,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8419194273885247483,online,8419194273885247483,8419194273885247483,34,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8430096703092573545,online,8430096703092573545,8430096703092573545,37,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8532426969879844901,online,8532426969879844901,8532426969879844901,Boné Aimé Leon Dore Micro Logo Pristine Off White,crawl,out of stock,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8539331961090690658,online,8539331961090690658,8539331961090690658,S/P,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8630660614210721891,online,8630660614210721891,8630660614210721891,40,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8636076927660856622,online,8636076927660856622,8636076927660856622,34,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8671236517247507190,online,8671236517247507190,8671236517247507190,37,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8673001635359214466,online,8673001635359214466,8673001635359214466,36,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8726747100049590502,online,8726747100049590502,8726747100049590502,40,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8744501692204543748,online,8744501692204543748,8744501692204543748,39/40,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8751205371375268276,online,8751205371375268276,8751205371375268276,L/g,crawl,out of stock,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8888219390173948734,online,8888219390173948734,8888219390173948734,Boné Aimé Leon Dore x Porsche Nylon Logo Pine Grove Verde,crawl,in stock,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:8959342836169786069,online,8959342836169786069,8959342836169786069,Boné Slyce Championship Verde,crawl,out of stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:9012570396873611729,online,9012570396873611729,9012570396873611729,39,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:9024471305468546713,online,9024471305468546713,9024471305468546713,38,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:9025138469482730298,online,9025138469482730298,9025138469482730298,36,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:9028941957098296686,online,9028941957098296686,9028941957098296686,37/38,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:9032856453192839646,online,9032856453192839646,9032856453192839646,40,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:9106006779947999191,online,9106006779947999191,9106006779947999191,39,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:9124362824882250226,online,9124362824882250226,9124362824882250226,43,crawl,in stock,,False,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:9250025623243509812,online,9250025623243509812,9250025623243509812,Calça Saint Studio Wide Alfaiataria Risca de Giz Preta,crawl,out of stock,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:9468618453175928967,online,9468618453175928967,9468618453175928967,37,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:9870605225368328909,online,9870605225368328909,9870605225368328909,36,crawl,in stock,,True,,False,False,False,False,False,False,merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:9992569968476017768,online,9992569968476017768,9992569968476017768,G/l,crawl,out of stock,,False,,False,False,False,False,False,False,merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:ALD-7957726-L,online,ALD-7957726-L,ALD-7957726-L,Camisa Aimé Leon Dore Fassianos Half-Zip Cycling Off White,api,out of stock,9194967957726,False,ALD-7957726-L,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:ALD-7957726-M,online,ALD-7957726-M,ALD-7957726-M,Camisa Aimé Leon Dore Fassianos Half-Zip Cycling Off White,api,out of stock,9194967957726,False,ALD-7957726-M,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:ALD-7957726-S,online,ALD-7957726-S,ALD-7957726-S,Camisa Aimé Leon Dore Fassianos Half-Zip Cycling Off White,api,out of stock,9194967957726,False,ALD-7957726-S,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:ALD-7957726-XL,online,ALD-7957726-XL,ALD-7957726-XL,Camisa Aimé Leon Dore Fassianos Half-Zip Cycling Off White,api,out of stock,9194967957726,False,ALD-7957726-XL,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:ALD-8696798-OS,online,ALD-8696798-OS,ALD-8696798-OS,Boné Aimé Leon Dore Micro Logo Jet Black Preto,api,in stock,,False,ALD-8696798-OS,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-200-34,online,AR3566-200-34,AR3566-200-34,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-200-35,online,AR3566-200-35,AR3566-200-35,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-200-36,online,AR3566-200-36,AR3566-200-36,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-200-37,online,AR3566-200-37,AR3566-200-37,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-200-38,online,AR3566-200-38,AR3566-200-38,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-200-39,online,AR3566-200-39,AR3566-200-39,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-200-40,online,AR3566-200-40,AR3566-200-40,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-200-41,online,AR3566-200-41,AR3566-200-41,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-200-42,online,AR3566-200-42,AR3566-200-42,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-401-34,online,AR3566-401-34,AR3566-401-34,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-401-35,online,AR3566-401-35,AR3566-401-35,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-401-36,online,AR3566-401-36,AR3566-401-36,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-401-37,online,AR3566-401-37,AR3566-401-37,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-401-38,online,AR3566-401-38,AR3566-401-38,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-401-39,online,AR3566-401-39,AR3566-401-39,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-401-40,online,AR3566-401-40,AR3566-401-40,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-401-41,online,AR3566-401-41,AR3566-401-41,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AR3566-401-42,online,AR3566-401-42,AR3566-401-42,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3594-104-34,online,AV3594-104-34,AV3594-104-34,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3594-104-35,online,AV3594-104-35,AV3594-104-35,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3594-104-36,online,AV3594-104-36,AV3594-104-36,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3594-104-37,online,AV3594-104-37,AV3594-104-37,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3594-104-38,online,AV3594-104-38,AV3594-104-38,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3594-104-39,online,AV3594-104-39,AV3594-104-39,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3594-104-40,online,AV3594-104-40,AV3594-104-40,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3594-104-41,online,AV3594-104-41,AV3594-104-41,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3594-104-42,online,AV3594-104-42,AV3594-104-42,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3595-004-38,online,AV3595-004-38,AV3595-004-38,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3595-004-39,online,AV3595-004-39,AV3595-004-39,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3595-004-40,online,AV3595-004-40,AV3595-004-40,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3595-004-41,online,AV3595-004-41,AV3595-004-41,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3595-004-42,online,AV3595-004-42,AV3595-004-42,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3595-004-43,online,AV3595-004-43,AV3595-004-43,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:AV3595-004-44,online,AV3595-004-44,AV3595-004-44,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:CN0151-002-37,online,CN0151-002-37,CN0151-002-37,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:CN0151-002-38,online,CN0151-002-38,CN0151-002-38,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:CN0151-002-39,online,CN0151-002-39,CN0151-002-39,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:CN0151-002-40,online,CN0151-002-40,CN0151-002-40,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:CN0151-002-41,online,CN0151-002-41,CN0151-002-41,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:CN0151-002-42,online,CN0151-002-42,CN0151-002-42,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:CN0151-002-43,online,CN0151-002-43,CN0151-002-43,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:CN0151-002-44,online,CN0151-002-44,CN0151-002-44,,feed,,,False,,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_destination_not_approved;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:DA6672-100-34,online,DA6672-100-34,DA6672-100-34,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,api,in stock,9211590344926,False,DA6672-100-34,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,preview_only_no_write
P0,online_unmatched_possible_stale,investigate_stale_or_wrong_online_item_preview,online:pt:BR:DA6672-100-35,online,DA6672-100-35,DA6672-100-35,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,api,in stock,9211590344926,False,DA6672-100-35,False,False,False,False,False,True,same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,preview_only_no_write
