product_id,offer_id,title,priority,bucket,execution_status,delete_status,verified_absent_live,error_class
online:pt:BR:7344791515074267027,7344791515074267027,45,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:7368151165466653811,7368151165466653811,36,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:7513419175934114205,7513419175934114205,L/g,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:762278583389897130,762278583389897130,39,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:778065927504730716,778065927504730716,34,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:782836704403802937,782836704403802937,42,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:7866599083713103688,7866599083713103688,38,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:7884081525792038753,7884081525792038753,35,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:7958216211561773980,7958216211561773980,Bolsa Aimé Leon Dore x Porsche Commuter Preto | LK Sneakers,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8066240765164864739,8066240765164864739,35.5,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8082476657063126648,8082476657063126648,43,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8106539728145956554,8106539728145956554,37,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8109192236344396325,8109192236344396325,43,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8117506143187011782,8117506143187011782,40,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8134724048776587760,8134724048776587760,XL/Gg,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8206082490504930189,8206082490504930189,36,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8247055376218334937,8247055376218334937,40,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8247391288797331230,8247391288797331230,35,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8256573114180769121,8256573114180769121,G/l,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8289212471322568166,8289212471322568166,38,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8362120034148602215,8362120034148602215,37,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8370112528719469130,8370112528719469130,38,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8376229716754602501,8376229716754602501,S/P,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8419194273885247483,8419194273885247483,34,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8430096703092573545,8430096703092573545,37,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8532426969879844901,8532426969879844901,Boné Aimé Leon Dore Micro Logo Pristine Off White,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8539331961090690658,8539331961090690658,S/P,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8630660614210721891,8630660614210721891,40,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8636076927660856622,8636076927660856622,34,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8671236517247507190,8671236517247507190,37,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8673001635359214466,8673001635359214466,36,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8726747100049590502,8726747100049590502,40,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8744501692204543748,8744501692204543748,39/40,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8751205371375268276,8751205371375268276,L/g,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8888219390173948734,8888219390173948734,Boné Aimé Leon Dore x Porsche Nylon Logo Pine Grove Verde,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:8959342836169786069,8959342836169786069,Boné Slyce Championship Verde,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:9012570396873611729,9012570396873611729,39,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:9024471305468546713,9024471305468546713,38,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:9025138469482730298,9025138469482730298,36,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:9028941957098296686,9028941957098296686,37/38,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:9032856453192839646,9032856453192839646,40,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:9106006779947999191,9106006779947999191,39,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:9124362824882250226,9124362824882250226,43,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:9250025623243509812,9250025623243509812,Calça Saint Studio Wide Alfaiataria Risca de Giz Preta,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:9468618453175928967,9468618453175928967,37,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:9870605225368328909,9870605225368328909,36,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:9992569968476017768,9992569968476017768,G/l,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:ALD-7957726-L,ALD-7957726-L,Camisa Aimé Leon Dore Fassianos Half-Zip Cycling Off White,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:ALD-7957726-M,ALD-7957726-M,Camisa Aimé Leon Dore Fassianos Half-Zip Cycling Off White,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:ALD-7957726-S,ALD-7957726-S,Camisa Aimé Leon Dore Fassianos Half-Zip Cycling Off White,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:ALD-7957726-XL,ALD-7957726-XL,Camisa Aimé Leon Dore Fassianos Half-Zip Cycling Off White,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:ALD-8696798-OS,ALD-8696798-OS,Boné Aimé Leon Dore Micro Logo Jet Black Preto,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-200-34,AR3566-200-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-200-35,AR3566-200-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-200-36,AR3566-200-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-200-37,AR3566-200-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-200-38,AR3566-200-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-200-39,AR3566-200-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-200-40,AR3566-200-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-200-41,AR3566-200-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-200-42,AR3566-200-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-401-34,AR3566-401-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-401-35,AR3566-401-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-401-36,AR3566-401-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-401-37,AR3566-401-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-401-38,AR3566-401-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-401-39,AR3566-401-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-401-40,AR3566-401-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-401-41,AR3566-401-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AR3566-401-42,AR3566-401-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3594-104-34,AV3594-104-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3594-104-35,AV3594-104-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3594-104-36,AV3594-104-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3594-104-37,AV3594-104-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3594-104-38,AV3594-104-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3594-104-39,AV3594-104-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3594-104-40,AV3594-104-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3594-104-41,AV3594-104-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3594-104-42,AV3594-104-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3595-004-38,AV3595-004-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3595-004-39,AV3595-004-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3595-004-40,AV3595-004-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3595-004-41,AV3595-004-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3595-004-42,AV3595-004-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3595-004-43,AV3595-004-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:AV3595-004-44,AV3595-004-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:CN0151-002-37,CN0151-002-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:CN0151-002-38,CN0151-002-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:CN0151-002-39,CN0151-002-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:CN0151-002-40,CN0151-002-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:CN0151-002-41,CN0151-002-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:CN0151-002-42,CN0151-002-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:CN0151-002-43,CN0151-002-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:CN0151-002-44,CN0151-002-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-100-34,DA6672-100-34,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-100-35,DA6672-100-35,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-100-36,DA6672-100-36,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-100-37,DA6672-100-37,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-100-38,DA6672-100-38,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-100-39,DA6672-100-39,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-100-40,DA6672-100-40,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-100-41,DA6672-100-41,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-100-42,DA6672-100-42,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-100-43,DA6672-100-43,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-100-44,DA6672-100-44,Tênis Tom Sachs x NikeCraft General Purpose Summit White Branco,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-200-34,DA6672-200-34,Tenis Nike Craft General Purpose Shoe Tom Sachs,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-200-35,DA6672-200-35,Tenis Nike Craft General Purpose Shoe Tom Sachs,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-200-36,DA6672-200-36,Tenis Nike Craft General Purpose Shoe Tom Sachs,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-200-37,DA6672-200-37,Tenis Nike Craft General Purpose Shoe Tom Sachs,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-200-38,DA6672-200-38,Tenis Nike Craft General Purpose Shoe Tom Sachs,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-200-39,DA6672-200-39,Tenis Nike Craft General Purpose Shoe Tom Sachs,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-200-40,DA6672-200-40,Tenis Nike Craft General Purpose Shoe Tom Sachs,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-200-41,DA6672-200-41,Tenis Nike Craft General Purpose Shoe Tom Sachs,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-200-42,DA6672-200-42,Tenis Nike Craft General Purpose Shoe Tom Sachs,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-200-43,DA6672-200-43,Tenis Nike Craft General Purpose Shoe Tom Sachs,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-200-44,DA6672-200-44,Tenis Nike Craft General Purpose Shoe Tom Sachs,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-201-34,DA6672-201-34,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-201-35,DA6672-201-35,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-201-36,DA6672-201-36,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-201-37,DA6672-201-37,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-201-38,DA6672-201-38,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-201-39,DA6672-201-39,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-201-40,DA6672-201-40,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-201-41,DA6672-201-41,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-201-42,DA6672-201-42,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-201-43,DA6672-201-43,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-201-44,DA6672-201-44,Tenis Nike Craft General Purpose Shoe Tom Sachs Field Brown Marrom,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-700-34,DA6672-700-34,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-700-35,DA6672-700-35,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-700-36,DA6672-700-36,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-700-37,DA6672-700-37,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-700-38,DA6672-700-38,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-700-39,DA6672-700-39,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-700-40,DA6672-700-40,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-700-41,DA6672-700-41,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-700-42,DA6672-700-42,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-700-43,DA6672-700-43,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DA6672-700-44,DA6672-700-44,Tenis Nike Craft General Purpose Shoe Tom Sachs Archive Dark Sulfur,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DD0587-002-34,DD0587-002-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DD0587-002-35,DD0587-002-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DD0587-002-36,DD0587-002-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DD0587-002-37,DD0587-002-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DD0587-002-38,DD0587-002-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DD0587-002-39,DD0587-002-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DD0587-002-40,DD0587-002-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DD0587-002-41,DD0587-002-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DD0587-002-42,DD0587-002-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DD0587-002-43,DD0587-002-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:DD0587-002-44,DD0587-002-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FQ8138-600-34,FQ8138-600-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FQ8138-600-35,FQ8138-600-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FQ8138-600-36,FQ8138-600-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FQ8138-600-37,FQ8138-600-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FQ8138-600-38,FQ8138-600-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FQ8138-600-39,FQ8138-600-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FQ8138-600-40,FQ8138-600-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FQ8138-600-41,FQ8138-600-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FQ8138-600-42,FQ8138-600-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FQ8138-600-43,FQ8138-600-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FQ8138-600-44,FQ8138-600-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FQ8138-600-45,FQ8138-600-45,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FQ8138-600-46,FQ8138-600-46,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5029-500-34,FV5029-500-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5029-500-35,FV5029-500-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5029-500-36,FV5029-500-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5029-500-37,FV5029-500-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5029-500-38,FV5029-500-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5029-500-39,FV5029-500-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5029-500-40,FV5029-500-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5029-500-41,FV5029-500-41,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5029-500-42,FV5029-500-42,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5029-500-43,FV5029-500-43,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5029-500-44,FV5029-500-44,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5029-500-45,FV5029-500-45,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5029-500-46,FV5029-500-46,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5104-100-34,FV5104-100-34,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5104-100-35,FV5104-100-35,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5104-100-36,FV5104-100-36,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5104-100-37,FV5104-100-37,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5104-100-38,FV5104-100-38,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5104-100-39,FV5104-100-39,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
online:pt:BR:FV5104-100-40,FV5104-100-40,,P0,online_unmatched_possible_stale,verified_absent_after_delete,ok_or_already_absent,True,
